"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 16:32:47 GMT 2025","Fri Jan 03 16:32:50 GMT 2025","3763","","","","","","Add a single product to the wishlist","As a user,
    I want to add products to my wishlist 
    so I can review them later."
"failed","Fri Jan 03 16:31:37 GMT 2025","Fri Jan 03 16:31:37 GMT 2025","149","","","","","","Update a book with book title containing leading and trailing whitespaces but an existing book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 16:31:36 GMT 2025","Fri Jan 03 16:31:36 GMT 2025","13","","","","","","Attempt to create a book without being logged in","As a guest user
  I should not be able to create a new book using the API
  So that only authorized users can create books"
"failed","Fri Jan 03 16:31:37 GMT 2025","Fri Jan 03 16:31:37 GMT 2025","141","","","","","","Update a book with an author name containing not only letters(when numbers and symbols are also there)","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 16:32:43 GMT 2025","Fri Jan 03 16:32:44 GMT 2025","1652","","","","","","Successful registration with dynamic email","As a new user
  I want to register an account
  So that I can log in and use the platform"
"passed","Fri Jan 03 16:31:36 GMT 2025","Fri Jan 03 16:31:37 GMT 2025","188","","","","","","Update the book with user level credentials","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 16:31:35 GMT 2025","Fri Jan 03 16:31:35 GMT 2025","104","","","","","","DELETE by User","As a user
  I want to delete a book using the API
  So that I can test access control for deletion"
"failed","Fri Jan 03 16:31:35 GMT 2025","Fri Jan 03 16:31:35 GMT 2025","85","","","","","","Retrieve a book by ID","As a user
  I want to retrieve books using the API
  So that I can view details of a specific book"
"passed","Fri Jan 03 16:32:15 GMT 2025","Fri Jan 03 16:32:23 GMT 2025","8026","","","","","","Add a product to the cart and verify in the shopping cart","I want to add a product to the cart,
  Verify the product is displayed in the shopping cart,
  And navigate back to the homepage,
  So that I can confirm the cart and navigation functionality work as expected."
"failed","Fri Jan 03 16:31:36 GMT 2025","Fri Jan 03 16:31:36 GMT 2025","96","","","","","","Create a book without an author","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
