"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 18:15:42 GMT 2025","Fri Jan 03 18:15:42 GMT 2025","145","","","","","","Update a non-existing book ID","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"passed","Fri Jan 03 18:16:47 GMT 2025","Fri Jan 03 18:17:04 GMT 2025","17305","","","","","","Successfully initiate a product return","As a user
  I want to initiate a product return using the UI
  So that the return is processed by the system"
"failed","Fri Jan 03 18:15:40 GMT 2025","Fri Jan 03 18:15:41 GMT 2025","99","","","","","","DELETE by User","As a user
  I want to delete a book using the API
  So that I can test access control for deletion"
"failed","Fri Jan 03 18:15:42 GMT 2025","Fri Jan 03 18:15:43 GMT 2025","142","","","","","","Update a book with an author name containing not only letters(when numbers and symbols are also there)","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"failed","Fri Jan 03 18:15:42 GMT 2025","Fri Jan 03 18:15:42 GMT 2025","98","","","","","","Create a book without an author","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 18:15:40 GMT 2025","Fri Jan 03 18:15:40 GMT 2025","110","","","","","","DELETE Non-existent Book","As an admin
  I want to delete a book using the API
  So that the book is removed from the system"
"failed","Fri Jan 03 18:15:41 GMT 2025","Fri Jan 03 18:15:41 GMT 2025","115","","","","","","Create a book without a title","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 18:15:50 GMT 2025","Fri Jan 03 18:16:13 GMT 2025","22748","","","","","","Add a product to the cart and verify in the shopping cart","I want to add a product to the cart,
  Verify the product is displayed in the shopping cart,
  And navigate back to the homepage,
  So that I can confirm the cart and navigation functionality work as expected."
"failed","Fri Jan 03 18:15:40 GMT 2025","Fri Jan 03 18:15:40 GMT 2025","846","","","","","","DELETE Happy Path","As an admin
  I want to delete a book using the API
  So that the book is removed from the system"
"failed","Fri Jan 03 18:15:43 GMT 2025","Fri Jan 03 18:15:43 GMT 2025","172","","","","","","Update a book with book title containing leading and trailing whitespaces but an existing book title","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"passed","Fri Jan 03 18:15:46 GMT 2025","Fri Jan 03 18:15:50 GMT 2025","3579","","","","","","User comments on a blog post and replies to their comment","As a user
  I want to view, comment, and reply on a blog post
  So that I can engage with the content and community"
"failed","Fri Jan 03 18:15:43 GMT 2025","Fri Jan 03 18:15:43 GMT 2025","102","","","","","","Non-logged-in user access","As a guest user
    I should not be able to update a book using the API
    So that only authorized users can update books"
"failed","Fri Jan 03 18:15:43 GMT 2025","Fri Jan 03 18:15:46 GMT 2025","3232","","","","","","User tries to add an ""Out of Stock"" product to the cart from the product list page","As a user  
  I want to be prevented from adding out-of-stock products to the cart  
  So that I do not mistakenly purchase unavailable items"
"passed","Fri Jan 03 18:15:41 GMT 2025","Fri Jan 03 18:15:41 GMT 2025","166","","","","","","Retrieve all books","As an admin
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"passed","Fri Jan 03 18:16:45 GMT 2025","Fri Jan 03 18:16:47 GMT 2025","1708","","","","","","Successful registration with dynamic email","As a new user
  I want to register an account
  So that I can log in and use the platform"
