"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 17:01:02 GMT 2025","Fri Jan 03 17:01:19 GMT 2025","17412","","","","","","Successfully initiate a product return","As a user
  I want to initiate a product return using the UI
  So that the return is processed by the system"
"passed","Fri Jan 03 16:59:24 GMT 2025","Fri Jan 03 16:59:24 GMT 2025","95","","","","","","Insert the same book multiple times","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 16:59:25 GMT 2025","Fri Jan 03 16:59:25 GMT 2025","135","","","","","","Update a non-existing book ID with a duplicate book title","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"failed","Fri Jan 03 16:59:25 GMT 2025","Fri Jan 03 16:59:25 GMT 2025","129","","","","","","Update a book with an author name containing not only letters(when numbers and symbols are also there)","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"failed","Fri Jan 03 16:59:22 GMT 2025","Fri Jan 03 16:59:23 GMT 2025","813","","","","","","DELETE Happy Path","As an admin
  I want to delete a book using the API
  So that the book is removed from the system"
"failed","Fri Jan 03 16:59:24 GMT 2025","Fri Jan 03 16:59:24 GMT 2025","112","","","","","","Create a book without a title","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 16:59:25 GMT 2025","Fri Jan 03 16:59:25 GMT 2025","119","","","","","","Update a book with existing book title","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"failed","Fri Jan 03 16:59:25 GMT 2025","Fri Jan 03 16:59:26 GMT 2025","125","","","","","","Update a book with book title containing leading and trailing whitespaces but an existing book title","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"passed","Fri Jan 03 16:59:25 GMT 2025","Fri Jan 03 16:59:25 GMT 2025","93","","","","","","Create a book with user level credentials","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 17:00:28 GMT 2025","Fri Jan 03 17:01:00 GMT 2025","32645","","","","","","Successfully checkout a cart","As a user
  I want to complete the checkout process
  So that I can purchase items in my cart"
"failed","Fri Jan 03 16:59:23 GMT 2025","Fri Jan 03 16:59:23 GMT 2025","141","","","","","","DELETE by User","As a user
  I want to delete a book using the API
  So that I can test access control for deletion"
